'SerialNr.: 30391000792540156';;;;;;;;;;;;;;;;
Date;Time;Inverter No.;Device Type;Periode [s];Energy positiv [Ws];Reactive Energy L[Vars];Reactive Energy C[Vars];Uac L1 [V];Uac L2 [V];Uac L3 [V];Iac L1 [A];Iac L2 [A];Iac L3 [A];Udc MPPT1[V];Idc [A];Description
24.09.2020;05:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,64E+01;0,00E+00;
24.09.2020;05:15:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,53E+01;0,00E+00;
24.09.2020;05:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,56E+01;0,00E+00;
24.09.2020;05:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,69E+01;0,00E+00;
24.09.2020;05:30:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,50E+01;0,00E+00;
24.09.2020;05:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,57E+01;0,00E+00;
24.09.2020;05:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,57E+01;0,00E+00;
24.09.2020;05:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,60E+01;0,00E+00;
24.09.2020;05:50:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,68E+01;0,00E+00;
24.09.2020;05:55:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,55E+01;0,00E+00;
24.09.2020;06:00:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,82E+01;0,00E+00;
24.09.2020;06:05:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,83E+01;0,00E+00;
24.09.2020;06:10:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,91E+01;0,00E+00;
24.09.2020;06:15:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,52E+01;0,00E+00;
24.09.2020;06:20:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;4,56E+01;0,00E+00;
24.09.2020;06:25:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;8,47E+01;0,00E+00;
24.09.2020;06:30:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;1,53E+02;0,00E+00;
24.09.2020;06:35:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;2,77E+02;0,00E+00;
24.09.2020;06:40:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,66E+02;0,00E+00;
24.09.2020;06:45:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;3,97E+02;0,00E+00;
24.09.2020;06:50:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;4,05E+02;0,00E+00;
24.09.2020;06:55:00;1;122;3,00E+02;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;0,00E+00;4,06E+02;0,00E+00;
24.09.2020;07:00:00;1;122;3,00E+02;0,00E+00;8,30E+01;1,90E+02;1,59E+02;1,58E+02;1,58E+02;3,00E-02;3,00E-02;4,00E-02;4,23E+02;1,00E-02;
24.09.2020;07:05:00;1;122;3,00E+02;0,00E+00;1,07E+03;8,56E+02;2,04E+02;2,01E+02;2,02E+02;4,00E-02;5,00E-02;5,00E-02;4,52E+02;2,00E-02;
24.09.2020;07:10:00;1;122;3,00E+02;0,00E+00;6,90E+02;3,15E+03;2,24E+02;2,21E+02;2,22E+02;4,00E-02;6,00E-02;5,00E-02;3,81E+02;4,00E-02;
24.09.2020;07:15:00;1;122;3,00E+02;6,00E+00;6,09E+02;2,74E+03;2,11E+02;2,08E+02;2,09E+02;5,00E-02;6,00E-02;6,00E-02;4,15E+02;5,00E-02;
24.09.2020;07:20:00;1;122;3,00E+02;5,20E+01;1,72E+03;2,82E+03;2,26E+02;2,23E+02;2,24E+02;5,00E-02;5,00E-02;5,00E-02;3,58E+02;6,00E-02;
24.09.2020;07:25:00;1;122;3,00E+02;0,00E+00;2,38E+03;4,66E+03;2,34E+02;2,31E+02;2,31E+02;5,00E-02;6,00E-02;6,00E-02;1,34E+02;7,00E-02;
24.09.2020;07:30:00;1;122;3,00E+02;3,66E+02;2,32E+03;4,60E+03;2,33E+02;2,31E+02;2,31E+02;5,00E-02;6,00E-02;6,00E-02;1,75E+02;9,00E-02;
24.09.2020;07:35:00;1;122;3,00E+02;1,70E+01;2,66E+03;4,11E+03;2,34E+02;2,31E+02;2,32E+02;5,00E-02;5,00E-02;5,00E-02;1,48E+02;1,50E-01;
24.09.2020;07:40:00;1;122;3,00E+02;6,40E+03;2,76E+03;3,98E+03;2,34E+02;2,32E+02;2,33E+02;7,00E-02;7,00E-02;6,00E-02;2,35E+02;2,20E-01;
24.09.2020;07:45:00;1;122;3,00E+02;2,95E+04;2,49E+03;4,02E+03;2,35E+02;2,33E+02;2,33E+02;1,40E-01;1,40E-01;1,30E-01;5,46E+02;2,30E-01;
24.09.2020;07:50:00;1;122;3,00E+02;2,73E+04;2,90E+03;3,73E+03;2,34E+02;2,31E+02;2,32E+02;1,30E-01;1,30E-01;1,20E-01;5,44E+02;2,20E-01;
24.09.2020;07:55:00;1;122;3,00E+02;4,59E+04;3,15E+03;3,51E+03;2,33E+02;2,31E+02;2,32E+02;2,20E-01;2,20E-01;2,00E-01;5,58E+02;3,10E-01;
24.09.2020;08:00:00;1;122;3,00E+02;5,42E+04;3,49E+03;3,18E+03;2,34E+02;2,32E+02;2,32E+02;2,60E-01;2,60E-01;2,30E-01;5,62E+02;3,60E-01;
24.09.2020;08:05:00;1;122;2,99E+02;6,27E+04;2,16E+03;4,47E+03;2,33E+02;2,30E+02;2,31E+02;3,10E-01;2,90E-01;2,90E-01;5,65E+02;4,10E-01;
24.09.2020;08:10:00;1;122;3,00E+02;7,22E+04;2,52E+03;4,14E+03;2,32E+02;2,30E+02;2,30E+02;3,50E-01;3,40E-01;3,30E-01;5,67E+02;4,60E-01;
24.09.2020;08:15:00;1;122;3,00E+02;7,22E+04;3,11E+03;3,31E+03;2,31E+02;2,28E+02;2,29E+02;3,60E-01;3,50E-01;3,20E-01;5,66E+02;4,60E-01;
24.09.2020;08:20:00;1;122;2,99E+02;7,47E+04;2,61E+03;3,98E+03;2,33E+02;2,31E+02;2,31E+02;3,60E-01;3,60E-01;3,40E-01;5,66E+02;4,80E-01;
24.09.2020;08:25:00;1;122;3,00E+02;7,08E+04;3,25E+03;3,16E+03;2,33E+02;2,31E+02;2,31E+02;3,40E-01;3,40E-01;3,10E-01;5,63E+02;4,60E-01;
24.09.2020;08:30:00;1;122;3,00E+02;8,43E+04;3,25E+03;3,55E+03;2,34E+02;2,32E+02;2,31E+02;4,00E-01;4,10E-01;3,80E-01;5,68E+02;5,40E-01;
24.09.2020;08:35:00;1;122;3,00E+02;1,11E+05;3,46E+03;2,99E+03;2,34E+02;2,31E+02;2,32E+02;5,30E-01;5,30E-01;5,10E-01;5,73E+02;6,90E-01;
24.09.2020;08:40:00;1;122;3,00E+02;1,45E+05;3,56E+03;2,87E+03;2,34E+02;2,31E+02;2,31E+02;7,00E-01;7,00E-01;6,70E-01;5,79E+02;8,70E-01;
24.09.2020;08:45:00;1;122;3,00E+02;1,17E+05;2,97E+03;1,97E+03;2,27E+02;2,25E+02;2,25E+02;7,20E-01;7,50E-01;7,10E-01;5,74E+02;9,40E-01;
24.09.2020;08:50:00;1;122;3,00E+02;1,90E+05;3,20E+03;3,06E+03;2,35E+02;2,32E+02;2,32E+02;9,10E-01;9,00E-01;8,70E-01;5,82E+02;1,13E+00;
24.09.2020;08:55:00;1;122;3,00E+02;2,09E+05;3,39E+03;2,79E+03;2,34E+02;2,31E+02;2,32E+02;1,00E+00;9,90E-01;9,70E-01;5,82E+02;1,24E+00;
24.09.2020;09:00:00;1;122;3,00E+02;2,03E+05;4,11E+03;2,12E+03;2,34E+02;2,31E+02;2,32E+02;9,60E-01;9,60E-01;9,50E-01;5,81E+02;1,21E+00;
24.09.2020;09:05:00;1;122;3,00E+02;2,06E+05;2,98E+03;3,26E+03;2,33E+02;2,31E+02;2,31E+02;9,90E-01;9,80E-01;9,60E-01;5,79E+02;1,23E+00;
24.09.2020;09:10:00;1;122;3,00E+02;2,14E+05;4,13E+03;1,72E+03;2,34E+02;2,32E+02;2,33E+02;1,01E+00;1,02E+00;1,00E+00;5,80E+02;1,27E+00;
24.09.2020;09:15:00;1;122;3,00E+02;2,38E+05;4,23E+03;2,31E+03;2,34E+02;2,32E+02;2,32E+02;1,13E+00;1,13E+00;1,10E+00;5,80E+02;1,41E+00;
24.09.2020;09:20:00;1;122;3,00E+02;2,72E+05;3,15E+03;2,94E+03;2,34E+02;2,31E+02;2,32E+02;1,31E+00;1,29E+00;1,27E+00;5,83E+02;1,59E+00;
24.09.2020;09:25:00;1;122;3,00E+02;3,01E+05;3,39E+03;2,40E+03;2,33E+02;2,31E+02;2,32E+02;1,44E+00;1,44E+00;1,41E+00;5,83E+02;1,76E+00;
24.09.2020;09:30:00;1;122;3,00E+02;3,78E+05;2,73E+03;3,31E+03;2,34E+02;2,30E+02;2,31E+02;1,83E+00;1,81E+00;1,77E+00;5,90E+02;2,18E+00;
24.09.2020;09:35:00;1;122;3,00E+02;4,95E+05;3,89E+03;1,61E+03;2,33E+02;2,30E+02;2,31E+02;2,38E+00;2,37E+00;2,35E+00;5,89E+02;2,86E+00;
24.09.2020;09:40:00;1;122;3,00E+02;4,98E+05;4,25E+03;2,28E+03;2,33E+02;2,31E+02;2,31E+02;2,39E+00;2,40E+00;2,34E+00;5,84E+02;2,89E+00;
24.09.2020;09:45:00;1;122;3,00E+02;5,66E+05;3,27E+03;2,34E+03;2,35E+02;2,31E+02;2,32E+02;2,72E+00;2,70E+00;2,66E+00;5,84E+02;3,28E+00;
24.09.2020;09:50:00;1;122;3,00E+02;4,76E+05;3,54E+03;2,37E+03;2,34E+02;2,31E+02;2,32E+02;2,28E+00;2,28E+00;2,24E+00;5,78E+02;2,80E+00;
24.09.2020;09:55:00;1;122;3,00E+02;4,84E+05;4,24E+03;6,16E+02;2,35E+02;2,32E+02;2,33E+02;2,31E+00;2,29E+00;2,28E+00;5,78E+02;2,84E+00;
24.09.2020;10:00:00;1;122;3,00E+02;5,38E+05;5,01E+03;1,09E+03;2,34E+02;2,32E+02;2,32E+02;2,56E+00;2,56E+00;2,54E+00;5,77E+02;3,16E+00;
24.09.2020;10:05:00;1;122;3,00E+02;4,86E+05;4,11E+03;1,65E+03;2,34E+02;2,31E+02;2,31E+02;2,33E+00;2,32E+00;2,29E+00;5,78E+02;2,85E+00;
24.09.2020;10:10:00;1;122;3,00E+02;4,85E+05;3,55E+03;1,10E+03;2,33E+02;2,30E+02;2,31E+02;2,34E+00;2,30E+00;2,30E+00;5,77E+02;2,85E+00;
24.09.2020;10:15:00;1;122;3,00E+02;4,57E+05;3,87E+03;1,33E+03;2,32E+02;2,30E+02;2,30E+02;2,19E+00;2,20E+00;2,17E+00;5,78E+02;2,69E+00;
24.09.2020;10:20:00;1;122;3,00E+02;5,04E+05;3,73E+03;1,22E+03;2,34E+02;2,31E+02;2,32E+02;2,41E+00;2,40E+00;2,39E+00;5,79E+02;2,96E+00;
24.09.2020;10:25:00;1;122;3,00E+02;5,35E+05;4,40E+03;1,87E+03;2,35E+02;2,32E+02;2,33E+02;2,55E+00;2,55E+00;2,52E+00;5,77E+02;3,15E+00;
24.09.2020;10:30:00;1;122;3,00E+02;3,95E+05;2,58E+03;3,31E+03;2,36E+02;2,32E+02;2,33E+02;1,90E+00;1,87E+00;1,84E+00;5,71E+02;2,35E+00;
24.09.2020;10:35:00;1;122;3,00E+02;3,18E+05;2,79E+03;3,30E+03;2,35E+02;2,32E+02;2,33E+02;1,54E+00;1,49E+00;1,49E+00;5,72E+02;1,91E+00;
24.09.2020;10:40:00;1;122;3,00E+02;3,03E+05;3,69E+03;2,46E+03;2,35E+02;2,32E+02;2,33E+02;1,44E+00;1,45E+00;1,41E+00;5,73E+02;1,81E+00;
24.09.2020;10:45:00;1;122;3,00E+02;3,74E+05;4,09E+03;1,85E+03;2,35E+02;2,32E+02;2,33E+02;1,78E+00;1,79E+00;1,76E+00;5,79E+02;2,20E+00;
24.09.2020;10:50:00;1;122;3,00E+02;4,31E+05;4,42E+03;1,38E+03;2,33E+02;2,30E+02;2,31E+02;2,07E+00;2,06E+00;2,05E+00;5,82E+02;2,52E+00;
24.09.2020;10:55:00;1;122;3,00E+02;5,68E+05;3,95E+03;9,61E+02;2,33E+02;2,29E+02;2,31E+02;2,74E+00;2,72E+00;2,70E+00;5,84E+02;3,29E+00;
24.09.2020;11:00:00;1;122;3,00E+02;6,33E+05;4,83E+03;8,30E+02;2,32E+02;2,29E+02;2,31E+02;3,05E+00;3,05E+00;3,03E+00;5,82E+02;3,69E+00;
24.09.2020;11:05:00;1;122;3,00E+02;5,48E+05;4,05E+03;1,23E+03;2,33E+02;2,30E+02;2,31E+02;2,63E+00;2,62E+00;2,60E+00;5,78E+02;3,21E+00;
24.09.2020;11:10:00;1;122;2,99E+02;4,81E+05;3,83E+03;2,02E+03;2,33E+02;2,30E+02;2,31E+02;2,31E+00;2,31E+00;2,28E+00;5,77E+02;2,83E+00;
24.09.2020;11:15:00;1;122;3,00E+02;4,91E+05;5,53E+03;1,20E+03;2,33E+02;2,30E+02;2,32E+02;2,33E+00;2,36E+00;2,34E+00;5,79E+02;2,88E+00;
24.09.2020;11:20:00;1;122;3,00E+02;5,32E+05;4,32E+03;2,32E+03;2,34E+02;2,31E+02;2,32E+02;2,54E+00;2,55E+00;2,51E+00;5,78E+02;3,12E+00;
24.09.2020;11:25:00;1;122;3,00E+02;5,45E+05;4,59E+03;2,34E+03;2,33E+02;2,31E+02;2,31E+02;2,60E+00;2,62E+00;2,58E+00;5,78E+02;3,19E+00;
24.09.2020;11:30:00;1;122;3,00E+02;5,63E+05;3,34E+03;3,61E+03;2,34E+02;2,31E+02;2,31E+02;2,70E+00;2,70E+00;2,65E+00;5,77E+02;3,30E+00;
24.09.2020;11:35:00;1;122;3,00E+02;5,68E+05;3,78E+03;3,02E+03;2,33E+02;2,30E+02;2,31E+02;2,73E+00;2,74E+00;2,68E+00;5,77E+02;3,33E+00;
24.09.2020;11:40:00;1;122;3,00E+02;4,93E+05;4,05E+03;1,39E+03;2,33E+02;2,30E+02;2,31E+02;2,37E+00;2,35E+00;2,34E+00;5,74E+02;2,92E+00;
24.09.2020;11:45:00;1;122;3,00E+02;4,83E+05;4,11E+03;9,77E+02;2,34E+02;2,30E+02;2,32E+02;2,33E+00;2,29E+00;2,30E+00;5,76E+02;2,84E+00;
24.09.2020;11:50:00;1;122;3,00E+02;4,73E+05;4,02E+03;2,21E+03;2,34E+02;2,31E+02;2,31E+02;2,26E+00;2,27E+00;2,23E+00;5,76E+02;2,78E+00;
24.09.2020;11:55:00;1;122;3,00E+02;4,54E+05;3,88E+03;1,61E+03;2,35E+02;2,31E+02;2,32E+02;2,17E+00;2,15E+00;2,15E+00;5,77E+02;2,67E+00;
24.09.2020;12:00:00;1;122;3,00E+02;4,79E+05;3,85E+03;2,03E+03;2,33E+02;2,30E+02;2,30E+02;2,31E+00;2,30E+00;2,27E+00;5,78E+02;2,81E+00;
24.09.2020;12:05:00;1;122;3,00E+02;5,73E+05;4,28E+03;2,19E+03;2,34E+02;2,31E+02;2,32E+02;2,73E+00;2,74E+00;2,70E+00;5,80E+02;3,34E+00;
24.09.2020;12:10:00;1;122;3,00E+02;5,66E+05;4,45E+03;1,56E+03;2,35E+02;2,32E+02;2,33E+02;2,70E+00;2,69E+00;2,67E+00;5,78E+02;3,32E+00;
24.09.2020;12:15:00;1;122;3,00E+02;6,20E+05;4,04E+03;8,54E+02;2,34E+02;2,31E+02;2,32E+02;2,98E+00;2,95E+00;2,93E+00;5,79E+02;3,63E+00;
24.09.2020;12:20:00;1;122;3,00E+02;7,65E+05;5,14E+03;2,29E+03;2,35E+02;2,32E+02;2,33E+02;3,64E+00;3,65E+00;3,61E+00;5,76E+02;4,50E+00;
24.09.2020;12:25:00;1;122;3,00E+02;7,10E+05;4,46E+03;6,60E+02;2,36E+02;2,32E+02;2,33E+02;3,39E+00;3,35E+00;3,34E+00;5,74E+02;4,19E+00;
24.09.2020;12:30:00;1;122;3,00E+02;6,66E+05;5,87E+03;1,19E+03;2,34E+02;2,32E+02;2,33E+02;3,16E+00;3,18E+00;3,16E+00;5,72E+02;3,95E+00;
24.09.2020;12:35:00;1;122;3,00E+02;6,77E+05;4,60E+03;1,40E+03;2,34E+02;2,31E+02;2,32E+02;3,24E+00;3,23E+00;3,20E+00;5,72E+02;4,01E+00;
24.09.2020;12:40:00;1;122;3,00E+02;6,01E+05;5,93E+03;7,92E+02;2,35E+02;2,32E+02;2,34E+02;2,85E+00;2,86E+00;2,84E+00;5,70E+02;3,57E+00;
24.09.2020;12:45:00;1;122;3,00E+02;5,55E+05;3,33E+03;1,85E+03;2,35E+02;2,31E+02;2,33E+02;2,66E+00;2,63E+00;2,62E+00;5,71E+02;3,29E+00;
24.09.2020;12:50:00;1;122;3,00E+02;5,94E+05;4,34E+03;1,86E+03;2,35E+02;2,32E+02;2,33E+02;2,83E+00;2,82E+00;2,80E+00;5,73E+02;3,51E+00;
24.09.2020;12:55:00;1;122;3,00E+02;5,76E+05;5,29E+03;9,54E+02;2,34E+02;2,31E+02;2,33E+02;2,75E+00;2,75E+00;2,74E+00;5,72E+02;3,41E+00;
24.09.2020;13:00:00;1;122;3,00E+02;5,66E+05;4,35E+03;1,71E+03;2,34E+02;2,32E+02;2,32E+02;2,71E+00;2,70E+00;2,66E+00;5,73E+02;3,35E+00;
24.09.2020;13:05:00;1;122;3,00E+02;5,68E+05;4,02E+03;1,26E+03;2,35E+02;2,32E+02;2,32E+02;2,71E+00;2,71E+00;2,67E+00;5,73E+02;3,36E+00;
24.09.2020;13:10:00;1;122;3,00E+02;5,55E+05;4,24E+03;1,10E+03;2,34E+02;2,32E+02;2,32E+02;2,65E+00;2,65E+00;2,62E+00;5,75E+02;3,27E+00;
24.09.2020;13:15:00;1;122;3,00E+02;6,46E+05;4,30E+03;1,01E+03;2,34E+02;2,32E+02;2,32E+02;3,09E+00;3,08E+00;3,05E+00;5,76E+02;3,80E+00;
24.09.2020;13:20:00;1;122;3,00E+02;6,56E+05;4,19E+03;1,06E+03;2,36E+02;2,33E+02;2,33E+02;3,13E+00;3,11E+00;3,09E+00;5,74E+02;3,87E+00;
24.09.2020;13:25:00;1;122;3,00E+02;6,21E+05;4,48E+03;1,22E+03;2,34E+02;2,31E+02;2,31E+02;2,97E+00;2,97E+00;2,94E+00;5,72E+02;3,68E+00;
24.09.2020;13:30:00;1;122;3,00E+02;6,19E+05;5,12E+03;1,10E+03;2,33E+02;2,31E+02;2,31E+02;2,95E+00;2,97E+00;2,94E+00;5,72E+02;3,67E+00;
24.09.2020;13:35:00;1;122;3,00E+02;5,73E+05;4,08E+03;1,19E+03;2,33E+02;2,31E+02;2,31E+02;2,75E+00;2,75E+00;2,72E+00;5,70E+02;3,41E+00;
24.09.2020;13:40:00;1;122;3,00E+02;5,49E+05;4,08E+03;1,45E+03;2,35E+02;2,32E+02;2,32E+02;2,62E+00;2,61E+00;2,58E+00;5,72E+02;3,25E+00;
24.09.2020;13:45:00;1;122;3,00E+02;5,76E+05;4,11E+03;1,17E+03;2,35E+02;2,32E+02;2,32E+02;2,75E+00;2,74E+00;2,71E+00;5,73E+02;3,40E+00;
24.09.2020;13:50:00;1;122;3,00E+02;6,24E+05;5,51E+03;8,04E+02;2,35E+02;2,34E+02;2,34E+02;2,94E+00;2,97E+00;2,94E+00;5,77E+02;3,66E+00;
24.09.2020;13:55:00;1;122;3,00E+02;6,95E+05;5,26E+03;2,36E+02;2,36E+02;2,34E+02;2,34E+02;3,29E+00;3,29E+00;3,26E+00;5,78E+02;4,07E+00;
24.09.2020;14:00:00;1;122;3,00E+02;6,22E+05;4,34E+03;7,27E+02;2,36E+02;2,33E+02;2,33E+02;2,96E+00;2,95E+00;2,92E+00;5,77E+02;3,65E+00;
24.09.2020;14:05:00;1;122;3,00E+02;5,09E+05;5,18E+03;4,39E+02;2,35E+02;2,33E+02;2,33E+02;2,42E+00;2,42E+00;2,39E+00;5,75E+02;3,01E+00;
24.09.2020;14:10:00;1;122;3,00E+02;5,23E+05;4,30E+03;1,18E+03;2,35E+02;2,33E+02;2,32E+02;2,50E+00;2,49E+00;2,46E+00;5,77E+02;3,08E+00;
24.09.2020;14:15:00;1;122;3,00E+02;5,32E+05;4,38E+03;1,20E+03;2,34E+02;2,32E+02;2,32E+02;2,54E+00;2,55E+00;2,51E+00;5,76E+02;3,14E+00;
24.09.2020;14:20:00;1;122;3,00E+02;5,22E+05;3,92E+03;1,50E+03;2,33E+02;2,30E+02;2,31E+02;2,51E+00;2,51E+00;2,47E+00;5,77E+02;3,07E+00;
24.09.2020;14:25:00;1;122;3,00E+02;5,30E+05;4,49E+03;1,38E+03;2,34E+02;2,30E+02;2,32E+02;2,53E+00;2,53E+00;2,51E+00;5,79E+02;3,10E+00;
24.09.2020;14:30:00;1;122;3,00E+02;4,53E+05;4,33E+03;1,20E+03;2,33E+02;2,30E+02;2,31E+02;2,18E+00;2,17E+00;2,15E+00;5,78E+02;2,67E+00;
24.09.2020;14:35:00;1;122;3,00E+02;4,58E+05;4,22E+03;1,40E+03;2,32E+02;2,29E+02;2,31E+02;2,21E+00;2,20E+00;2,18E+00;5,79E+02;2,69E+00;
24.09.2020;14:40:00;1;122;3,00E+02;5,64E+05;4,11E+03;1,40E+03;2,33E+02;2,30E+02;2,30E+02;2,72E+00;2,71E+00;2,68E+00;5,88E+02;3,25E+00;
24.09.2020;14:45:00;1;122;3,00E+02;5,19E+05;4,01E+03;1,55E+03;2,34E+02;2,31E+02;2,32E+02;2,48E+00;2,48E+00;2,45E+00;5,83E+02;3,01E+00;
24.09.2020;14:50:00;1;122;3,00E+02;5,93E+05;4,27E+03;1,13E+03;2,35E+02;2,32E+02;2,32E+02;2,83E+00;2,83E+00;2,79E+00;5,86E+02;3,42E+00;
24.09.2020;14:55:00;1;122;3,00E+02;5,74E+05;4,31E+03;2,13E+03;2,32E+02;2,29E+02;2,30E+02;2,77E+00;2,78E+00;2,73E+00;5,85E+02;3,33E+00;
24.09.2020;15:00:00;1;122;3,00E+02;5,06E+05;4,27E+03;1,23E+03;2,34E+02;2,30E+02;2,31E+02;2,43E+00;2,42E+00;2,39E+00;5,82E+02;2,95E+00;
24.09.2020;15:05:00;1;122;3,00E+02;4,72E+05;5,28E+03;1,00E+03;2,35E+02;2,32E+02;2,32E+02;2,25E+00;2,25E+00;2,22E+00;5,80E+02;2,76E+00;
24.09.2020;15:10:00;1;122;3,00E+02;4,05E+05;3,78E+03;1,84E+03;2,34E+02;2,31E+02;2,32E+02;1,94E+00;1,93E+00;1,91E+00;5,77E+02;2,39E+00;
24.09.2020;15:15:00;1;122;3,00E+02;3,75E+05;4,15E+03;1,63E+03;2,33E+02;2,31E+02;2,32E+02;1,80E+00;1,79E+00;1,77E+00;5,76E+02;2,22E+00;
24.09.2020;15:20:00;1;122;3,00E+02;4,24E+05;4,01E+03;1,35E+03;2,34E+02;2,31E+02;2,32E+02;2,04E+00;2,02E+00;2,00E+00;5,86E+02;2,46E+00;
24.09.2020;15:25:00;1;122;3,00E+02;4,36E+05;3,70E+03;1,69E+03;2,33E+02;2,30E+02;2,31E+02;2,10E+00;2,09E+00;2,07E+00;5,84E+02;2,54E+00;
24.09.2020;15:30:00;1;122;3,00E+02;3,49E+05;4,35E+03;1,34E+03;2,34E+02;2,32E+02;2,32E+02;1,65E+00;1,66E+00;1,64E+00;5,76E+02;2,06E+00;
24.09.2020;15:35:00;1;122;3,00E+02;3,77E+05;3,53E+03;2,03E+03;2,34E+02;2,31E+02;2,32E+02;1,81E+00;1,79E+00;1,78E+00;5,82E+02;2,20E+00;
24.09.2020;15:40:00;1;122;3,00E+02;3,91E+05;3,87E+03;1,65E+03;2,34E+02;2,31E+02;2,32E+02;1,87E+00;1,86E+00;1,84E+00;5,86E+02;2,27E+00;
24.09.2020;15:45:00;1;122;3,00E+02;4,43E+05;4,18E+03;1,35E+03;2,34E+02;2,31E+02;2,32E+02;2,12E+00;2,12E+00;2,09E+00;5,90E+02;2,55E+00;
24.09.2020;15:50:00;1;122;3,00E+02;4,64E+05;4,34E+03;1,28E+03;2,34E+02;2,32E+02;2,33E+02;2,22E+00;2,21E+00;2,19E+00;5,92E+02;2,66E+00;
24.09.2020;15:55:00;1;122;3,00E+02;4,50E+05;4,12E+03;2,05E+03;2,34E+02;2,31E+02;2,31E+02;2,16E+00;2,16E+00;2,11E+00;5,94E+02;2,58E+00;
24.09.2020;16:00:00;1;122;3,00E+02;4,11E+05;3,54E+03;2,15E+03;2,34E+02;2,31E+02;2,31E+02;1,97E+00;1,97E+00;1,93E+00;5,91E+02;2,37E+00;
24.09.2020;16:05:00;1;122;3,00E+02;3,65E+05;4,26E+03;2,13E+03;2,34E+02;2,32E+02;2,32E+02;1,74E+00;1,75E+00;1,70E+00;5,89E+02;2,11E+00;
24.09.2020;16:10:00;1;122;3,00E+02;4,10E+05;3,77E+03;1,75E+03;2,34E+02;2,31E+02;2,32E+02;1,97E+00;1,95E+00;1,94E+00;5,99E+02;2,34E+00;
24.09.2020;16:15:00;1;122;3,00E+02;6,13E+05;4,43E+03;1,22E+03;2,34E+02;2,31E+02;2,31E+02;2,94E+00;2,94E+00;2,90E+00;6,07E+02;3,46E+00;
24.09.2020;16:20:00;1;122;3,00E+02;5,62E+05;3,83E+03;1,22E+03;2,33E+02;2,30E+02;2,31E+02;2,71E+00;2,68E+00;2,66E+00;6,02E+02;3,19E+00;
